pdf_file,page_number,has_text_layer,extracted_char_count,sample_text,ocr_needed,reason,notes
dow-uap-d49-launch-summary-february-2000.pdf,73,true,1446,• LAUNCH CUM BY COM BY SEQ DATB NICJCNAMB QL! FACILITY VKHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1148. 2 Oct 72 N/A 8…,false,embedded text sufficient (1446 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,74,true,1476,• • • LAUNCH COM BY CUM BY SEQ DATE NICKNAME QLJt FACILITY VEHICLB TYPB PROGRAM BOOSTBR COMMAND COMMAND 1168. 18 Dec 72 …,false,embedded text sufficient (1476 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,75,true,1464,• • LAUNCH CUM BY CUM BY SEO DATE NICKNAME OP# FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1188. 13 Jul 73 N/A…,false,embedded text sufficient (1464 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,76,true,1426,• • • LAUNCH COM BY CUM BY SEQ DATB NICiCNAMB Q!L! FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 1208. 2 Nov 73 …,false,embedded text sufficient (1426 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,77,true,1449,• • LAUNCH SEO DATE NICJl:NAMB Q.f...J! FACILITY VEHICLE TYPE PROGRAM CUM BY BOOSTER COMMAND CUM BY COMMAND 1228. 1229. …,false,embedded text sufficient (1449 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,78,true,1461,• • • LAUNCH SEQ DATE NICJCNAME OP# FACILITY VBHICLB TYPB PROGRAM CUM BY BOOSTBR COMMAND COM BY COMMAND 1248. 1249. 1250…,false,embedded text sufficient (1461 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,79,true,1441,• LAUNCH SEO DATE NICICNAME ~ FACILITY VEHICLE TYPB PROGRAM CUM BY BOOSTER COMMAND COM BY COMMAND 1268. 1269. 1270. 1271…,false,embedded text sufficient (1441 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,80,true,1513,• • • LAUNCH COM BY COM BY SEQ DATE NICKNAME QL! P'ACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1288. 20 Jun 75 …,false,embedded text sufficient (1513 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,81,true,1460,• • LAUNCH COM BY CUM BY SEO DATE NICJCNAME Q.L! FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1308. 4 Dec 75 N/…,false,embedded text sufficient (1460 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,82,true,1464,• • • LAUNCH SEQ DATE NIClCNAME OP# FACILITY VEHICLE TYPB: PROGRAM CUM BY BOOSTER COMMAND CUM BY COMMAND 1328. 1329. 133…,false,embedded text sufficient (1464 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,83,true,1524,I LAUNCH SEQ • DATE NICKNAME OP# FACILITY • VEHICLE TYPE PROGRAM CUM BY BOOSTER .i CUM BY COMMAND COMMAND 1348. 1349. 13…,false,embedded text sufficient (1524 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,84,true,1485,• • • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME OP# FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1368. 16 Jun 77 S…,false,embedded text sufficient (1485 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,85,true,1474,"• • ., '➔ LAUNCH CUM BY CUM BY SEQ DATE NICJCNAMB Qtl FACILITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 1388. 8 Feb …",false,embedded text sufficient (1474 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,86,true,1505,• • • LAUNCH COM BY CUM BY SEQ DATB N:ICXNAME QLit FACILITY VEHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1408. 25 Jul 78…,false,embedded text sufficient (1505 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,87,true,1553,"• • ., ' LAUNCH COM BY CUM BY SEQ DATB NICICNAME QL.t PACI.LITY VEHICLE TYPB PROGRAM BOOSTER COMMAND COMMAND 1428. 28 Ma…",false,embedded text sufficient (1553 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,88,true,1493,• • • LAUNCH CUM BY COM BY SEQ DATB NICXNAME QL! P'ACILITY VEHICLE TYPB PROGRA..'l BOOSTER COMMAND COMMAND 1448. 6 Feb 8…,false,embedded text sufficient (1493 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,89,true,1441,• • LAUNCH COM BY CUM BY SEQ DATE NICKNAME OP# FACILITY VEHICLB TYPE PROGRAM BOOSTER COMMAND COMMAND 1468. 17 Nov 80 N/A…,false,embedded text sufficient (1441 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,90,true,1531,• • • LAUNCH SEQ DATE NICXNAMK Q.fJ. FACILITY VEHICLE TYPE PROGRAM CUM BY BOOSTER COMMAND CUM BY COMMAND 1487. 3 Sep 81 …,false,embedded text sufficient (1531 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,91,true,1452,• • LAUNCH SEQ • DATE NICKNAME: QU FACILITY VEHICLE TYPE PROGRAM CUM BY BOOSTER COMMAND CUM BY COMMAND 1507. 14 Oct 82 G…,false,embedded text sufficient (1452 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,92,true,1565,• • • I.AUNCH CUM BY COM BY SEQ DATE NICKNAME Q.Ll P'ACILITY VBHJ:CLB TYPE PROGRAM BOOSTER COMMAND COMMAND 1527. 25 ·Jun…,false,embedded text sufficient (1565 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,93,true,1486,• • .• LAUNCH COM BY CUM BY SEQ DATB NICKNAME OP# FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1547. 17 Apr 84 …,false,embedded text sufficient (1486 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,94,true,1501,• • • LAUNCH CUM BY CUM BY SEQ DATE NICKNAME QLI! FACILITY VEHICLB TYPB PROGRAM BOOSTBR COMMAND COMMA.tm 1567. 22 May 85…,false,embedded text sufficient (1501 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,95,true,1510,• • .i .. LAUNCH SEO DATK NICICNAMB OP# FACILITY VEHICLE TYPK PROGRAM CUM BY BOOSTER COMMAND CUM BY COMMAND 1587. 1588. …,false,embedded text sufficient (1510 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,96,true,1495,• • • LAUNCH COM BY CUM BY SEQ DATE NICRNAMB OP# FACILITY VEHICLB TYPB PROGRAM BOOSTER COMMAND COMMAND 1607. 7 Jul 87 GL…,false,embedded text sufficient (1495 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,97,true,1568,• • • LAUNCH CUM BY CUM BY SEO DATE NICKNAME QR_jt FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1627. 27 Oct 88…,false,embedded text sufficient (1568 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,98,true,1517,L.~UNCH CUM BY CUM BY SEO DATE NICKNAME OP# FACILITY VEHICLE TYPE PROGR.~ BOOSTER COMMAND COMMAND 1647. 11 Apr 90 STACKS…,false,embedded text sufficient (1517 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,99,true,1531,",, I • • \ .• LAUNCH CUM BY CUM BY SEO DATE NICKNAME QR__jt FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1667. …",false,embedded text sufficient (1531 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,100,true,1481,• • • LAUNCH CUM BY CUM BY SEO DATE NICKNAME .QU FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1687. 25 Jun 93 R…,false,embedded text sufficient (1481 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,101,true,1544,.. .. • • \• LAUNCH CUM BY CUM BY SEO DATE NICKNAME QLi! FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1705. 7 S…,false,embedded text sufficient (1544 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,102,true,1576,"LAUNCH CUM BY CUM BY SEO DATE NICK.""iAME ~ FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1723. 8 May 96 GLORY TR…",false,embedded text sufficient (1576 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,103,true,1575,t I#' • -. • • LAUNCH CUM BY AGENCY/ CUM BY SEO DATE NICKNAME _QRJ. FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAN…,false,embedded text sufficient (1575 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,104,true,1526,• • • LAUNCH CUM BY AGENCY/ CUM BY SEO DATE NICKNAME QRJ FACJ:LITY VEHICLE! TYPE PROGRAM BOOSTER CO!WAND COMMAND 1760. 1…,false,embedded text sufficient (1526 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,105,true,1608,"• • • -. ,_. LAUNCH CUM BY AGENCY/ CUM BY SEO DATE NICKNAME ~ FACILITY VEHICLE TYPE PROGRAM BOOSTER COMMAND COMMAND 1777…",false,embedded text sufficient (1608 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,106,true,1935,11111111111 VANDENBERG LAUNCHER STATUS AND HISTORY Prepared by the lSTRAD Office of History (HO) (Revised March i9B3) LA…,false,embedded text sufficient (1935 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,107,true,1895,'I ..... VANDENBERG LAUNCHER STATUS AND HISTORY (lSTRAD/HO - Har 83) LAUNCH FACILITY Blda ACCEPTANCE DATE BY AIR FORCE D…,false,embedded text sufficient (1895 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,108,true,1562,"1111111111 ■ VANDENBERG LAUNCHER STATUS AND HISTORY <1srRAD/110- Ma.:r 93r· - ..,, LAUNCH FACILITY ACCEPTANCE DATE DATE …",false,embedded text sufficient (1562 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,109,true,1748,.... VANDENBERG LAUNCHER STATUS AND HISTORY ( lSTRAD/HD - ~.ar 83). LAUNCH FACILITI ACCEPTANCE DATE DATE OF FIRST PRESEN…,false,embedded text sufficient (1748 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,110,true,1853,VANDENBERG LAUNCHER STATUS AND HISTORY . ·-;·· .... LA.UNCH FACILITY ACCEPTANCE DATE DATE OF FIRST PRESENT ORIGINAL CURR…,false,embedded text sufficient (1853 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,111,true,2154,"...... VANDENBERG LAUNCHER STATUS AND HISTORY (1S'1.'RAD/HO -· Har 83) LAUNCH FACILI"",~i ACCEPTANCE DATE DATE OF FIRST P…",false,embedded text sufficient (2154 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,112,true,2207,"-- --------- GLOSSARY SOFT - Missile emplaced and launched from exposed launcher above ground (e.g., Gantry-type; er Tes…",false,embedded text sufficient (2207 chars),"text layer present, OCR not needed"
dow-uap-d49-launch-summary-february-2000.pdf,113,true,1291,.... ATLAS ICBM BMRS A-1 BHR.S A-2 BMRS A-3 AB..~ES B--1 ABRES B-2 ABRES B-3 576-C 576-D 576-E 576-F 576-G ATLAS SPAE£ *…,false,embedded text sufficient (1291 chars),"text layer present, OCR not needed"
dow-uap-d5-mission-report-arabian-gulf-2020.pdf,1,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d5-mission-report-arabian-gulf-2020.pdf,2,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d5-mission-report-arabian-gulf-2020.pdf,3,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d5-mission-report-arabian-gulf-2020.pdf,4,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d5-mission-report-arabian-gulf-2020.pdf,5,true,172,"1.4(a) GENTEXT/UAP • Description: (S//REL) AT 1354Z, 1.4(a)OBSERVED 1X UAP IVO 34SCE7566990098. VELOCITY WAS 40 KNOTS AT…",false,embedded text sufficient (172 chars),"text layer present, OCR not needed"
dow-uap-d5-mission-report-arabian-gulf-2020.pdf,6,true,216,"1.4(a) GENTEXT/UAP • Description: (S//REL) AT 2243Z, 1.4(a) OBSERVED 2X POSS UAPS IVO 35TQK1580995057. VELOCITY WAS ESTI…",false,embedded text sufficient (216 chars),"text layer present, OCR not needed"
dow-uap-d50-email-correspondence-indopacom-april-2025.pdf,1,true,524,I just got oﬀ the phone with the unit that ﬂies They said to me (b) (6) 1.4(a) that the two lines listed are on the UNCL…,false,embedded text sufficient (524 chars),"text layer present, OCR not needed"
dow-uap-d50-email-correspondence-indopacom-april-2025.pdf,2,true,642,"(b) (6) CLASSIFICATION: SECRET//NOFORN (b) (6) CLASSIFICATION: SECRET//NOFORN Hello, I wanted to clarify that these tear…",false,embedded text sufficient (642 chars),"text layer present, OCR not needed"
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,1,true,575,"(b) (6) Good morning! Thank you for your patience on this-- like I said, this was a first for me. Upon consulting intern…",false,embedded text sufficient (575 chars),"text layer present, OCR not needed"
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,2,true,409,"1.4(a) Good morning, Thank you for your request. Our process for declassifying IIRs is lengthy and requires AFOSI Comman…",false,embedded text sufficient (409 chars),"text layer present, OCR not needed"
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,3,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,4,true,1542,1.4(a) CURRENT CLASSIFICATION S//NF-REQUESTED CLASSIFICATION UNCLASSIFIED Reported Appearance: An individual reported ob…,false,embedded text sufficient (1542 chars),"text layer present, OCR not needed"
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,5,true,464,Speed: Not reported Size: Large Shape: Triangular Color: Blue Material: Not reported Markings: Featureless Behavior: Emi…,false,embedded text sufficient (464 chars),"text layer present, OCR not needed"
dow-uap-d51-email-correspondence-pacific-time-zone-march-2023.pdf,6,false,0,,true,no extractable text found on this page,no text layer; OCR required
dow-uap-d52-email-correspondance-na-august-2024.pdf,1,true,370,"(b) (6) CLASSIFICATION: SECRET//NOFORN Good morning, Below is the requested additional information (include the year) to…",false,embedded text sufficient (370 chars),"text layer present, OCR not needed"
dow-uap-d52-email-correspondance-na-august-2024.pdf,2,true,387,"shaped, likely moving at a low speed. The U.S Aircraft had eyes on the poss UAP for over 2 hours. //UNCLASSIFIED// (b) (…",false,embedded text sufficient (387 chars),"text layer present, OCR not needed"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,1,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,2,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,3,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,4,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,5,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,6,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d54-mission-report-mediterranean-sea-na.pdf,7,true,446,"1.4(a) 1.4(a) GENTEXT/UAP • UAP Description (e.g., size, shape, color, markings, recognizable features): (SECRET//NOFORN…",false,embedded text sufficient (446 chars),"text layer present, OCR not needed"
dow-uap-d55-mission-report-syria-november-2016.pdf,1,true,1561,Declassified by MG Richard A. Hamson USCENTCOM Chief of Staff Declassified on: 20 M~ 67.1 P-8A OBSERVES UNIDENTIFIED LOW…,false,embedded text sufficient (1561 chars),"text layer present, OCR not needed"
dow-uap-d56-range-fouler-debrief-arabian-sea-august-2020.pdf,1,true,3432,"Deel d 11 ,1son u.. purple S&Sli&i!lllll lfUI Deel; ,Ge. ve and F manually R F I D b · ange OU er e ne orm (see below). …",false,embedded text sufficient (3432 chars),"text layer present, OCR not needed"
dow-uap-d57-mission-report-gulf-of-aden-september-2020.pdf,1,true,3071,Range Fouler Reportin Form Please complete this form to the best of your ability. If you do n~ot have the requested info…,false,embedded text sufficient (3071 chars),"text layer present, OCR not needed"
dow-uap-d58-range-fouler-debrief-na-october-2020.pdf,1,true,3267,Declassified by MG Richard A. Harrison usctf.le~~~.fil~ Aie-l~~raftUrple II!!! I Rl!!T 111 Ii IF 11 Oecla~M~ffif~R~li~Bf…,false,embedded text sufficient (3267 chars),"text layer present, OCR not needed"
dow-uap-d6-mission-report-arabian-gulf-2020.pdf,1,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d6-mission-report-arabian-gulf-2020.pdf,2,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d6-mission-report-arabian-gulf-2020.pdf,3,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d6-mission-report-arabian-gulf-2020.pdf,4,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
dow-uap-d6-mission-report-arabian-gulf-2020.pdf,5,partial,6,1.4(a),true,only 6 chars extracted — possibly page number or header only,"partial text layer detected; may be page numbers, stamps, or OCR artifacts"
